id;customer_id;type;name;parent_id/id;Use Parent Address;street;street2;zip;city;country_id/id;country_id/name;phone;mobile;email;website;industry_id/id;industry_id/name;is_company;customer;supplier;
demo_cct_delvryadr_10000206;10000206;Shipping address;demo_cct_delvryadr_10000206;demo_parent_10000189;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000207;10000207;Shipping address;demo_cct_delvryadr_10000207;demo_parent_10000190;;Robert Almströmsgatan 1;0;83076;STUGUN              ;base.se;Sverige;08-412 54 12;+46.76763768;0;;;;;;;
demo_cct_delvryadr_10000208;10000208;Shipping address;demo_cct_delvryadr_10000208;demo_parent_10000191;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000209;10000209;Shipping address;demo_cct_delvryadr_10000209;demo_parent_10000192;;Tideliusgatan 5;0;51831;SANDARED            ;base.se;Sverige;08-854 27 59;+46.72306570;0;;;;;;;
demo_cct_delvryadr_10000210;10000210;Shipping address;demo_cct_delvryadr_10000210;demo_parent_10000193;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000211;10000211;Shipping address;demo_cct_delvryadr_10000211;demo_parent_10000194;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000212;10000212;Shipping address;demo_cct_delvryadr_10000212;demo_parent_10000195;;Fredrik Bloms Väg 82;0;81154;SANDVIKEN           ;base.se;Sverige;08-243 61 07;+46.77957911;0;;;;;;;
demo_cct_delvryadr_10000213;10000213;Shipping address;demo_cct_delvryadr_10000213;demo_parent_10000196;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000214;10000214;Shipping address;demo_cct_delvryadr_10000214;demo_parent_10000197;;Markvardsgatan 88;0;46130;TROLLHÄTTAN         ;base.se;Sverige;08-182 67 05;+46.79123558;0;;;;;;;
demo_cct_delvryadr_10000215;10000215;Shipping address;demo_cct_delvryadr_10000215;demo_parent_10000198;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000216;10000216;Shipping address;demo_cct_delvryadr_10000216;demo_parent_10000199;;Maltgatan 22;0;15135;SÖDERTÄLJE          ;base.se;Sverige;08-788 48 06;+46.76054655;0;;;;;;;
demo_cct_delvryadr_10000217;10000217;Shipping address;demo_cct_delvryadr_10000217;demo_parent_10000200;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000218;10000218;Shipping address;demo_cct_delvryadr_10000218;demo_parent_10000201;;Gräsgatan 16;0;62375;KLINTEHAMN          ;base.se;Sverige;08-184 64 14;+46.72420726;0;;;;;;;
demo_cct_delvryadr_10000219;10000219;Shipping address;demo_cct_delvryadr_10000219;demo_parent_10000202;;Östgötagatan 36;0;68232;FILIPSTAD           ;base.se;Sverige;08-436 23 87;+46.76761920;0;;;;;;;
demo_cct_delvryadr_10000220;10000220;Shipping address;demo_cct_delvryadr_10000220;demo_parent_10000203;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000221;10000221;Shipping address;demo_cct_delvryadr_10000221;demo_parent_10000204;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000222;10000222;Shipping address;demo_cct_delvryadr_10000222;demo_parent_10000205;;Birger Sjöbergs Väg 81;0;31232;LAHOLM              ;base.se;Sverige;08-655 71 71;+46.74336339;0;;;;;;;
demo_cct_delvryadr_10000223;10000223;Shipping address;demo_cct_delvryadr_10000223;demo_parent_10000206;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000224;10000224;Shipping address;demo_cct_delvryadr_10000224;demo_parent_10000207;;Floragatan 52;0;84073;BISPGÅRDEN          ;base.se;Sverige;08-818 13 34;+46.79783737;0;;;;;;;
demo_cct_delvryadr_10000225;10000225;Shipping address;demo_cct_delvryadr_10000225;demo_parent_10000208;;Klevgränd 94;0;54292;MARIESTAD           ;base.se;Sverige;08-798 30 69;+46.76445558;0;;;;;;;
demo_cct_delvryadr_10000226;10000226;Shipping address;demo_cct_delvryadr_10000226;demo_parent_10000209;;Torsplan 51;0;78192;BORLÄNGE            ;base.se;Sverige;08-653 38 05;+46.73060381;0;;;;;;;
demo_cct_delvryadr_10000227;10000227;Shipping address;demo_cct_delvryadr_10000227;demo_parent_10000210;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000228;10000228;Shipping address;demo_cct_delvryadr_10000228;demo_parent_10000211;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000229;10000229;Shipping address;demo_cct_delvryadr_10000229;demo_parent_10000212;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000230;10000230;Shipping address;demo_cct_delvryadr_10000230;demo_parent_10000213;;Triewaldsgränd 74;0;73114;KOLSVA              ;base.se;Sverige;08-447 98 56;+46.70780545;0;;;;;;;
demo_cct_delvryadr_10000231;10000231;Shipping address;demo_cct_delvryadr_10000231;demo_parent_10000214;;Gruvbacken 77;0;75218;UPPSALA             ;base.se;Sverige;08-112 00 18;+46.70080737;0;;;;;;;
demo_cct_delvryadr_10000232;10000232;Shipping address;demo_cct_delvryadr_10000232;demo_parent_10000215;;Sachsgatan 62;0;95435;GAMMELSTAD          ;base.se;Sverige;08-224 33 10;+46.72890933;0;;;;;;;
demo_cct_delvryadr_10000233;10000233;Shipping address;demo_cct_delvryadr_10000233;demo_parent_10000216;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000234;10000234;Shipping address;demo_cct_delvryadr_10000234;demo_parent_10000217;;Karlaplan 49;0;52134;FALKÖPING           ;base.se;Sverige;08-284 46 97;+46.74869045;0;;;;;;;
demo_cct_delvryadr_10000235;10000235;Shipping address;demo_cct_delvryadr_10000235;demo_parent_10000218;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000236;10000236;Shipping address;demo_cct_delvryadr_10000236;demo_parent_10000219;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000237;10000237;Shipping address;demo_cct_delvryadr_10000237;demo_parent_10000220;;Pryssgränd 72;0;50740;BORÅS               ;base.se;Sverige;08-421 56 19;+46.70278709;0;;;;;;;
demo_cct_delvryadr_10000238;10000238;Shipping address;demo_cct_delvryadr_10000238;demo_parent_10000221;;Untravägen 33;0;77461;AVESTA              ;base.se;Sverige;08-753 98 87;+46.78548606;0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
